"","CerebellarVol","SurfaceArea","CerebralVol","AbsGI","FoldingLength","FoldingNumber","Lambda","Delta","CrusVol_1_3","CerebroCerebellar","CerebellarCrus","BrainVol","CerebellumNormalized","CerebrumNormalized","CrusNormalized","CerebellarVol-95%CI","SurfaceArea-95%CI","CerebralVol-95%CI","AbsGI-95%CI","FoldingLength-95%CI","FoldingNumber-95%CI","Lambda-95%CI","Delta-95%CI","CrusVol_1_3-95%CI","CerebroCerebellar-95%CI","CerebellarCrus-95%CI","BrainVol-95%CI","CerebellumNormalized-95%CI","CerebrumNormalized-95%CI","CrusNormalized-95%CI","CerebellarVol+95%CI","SurfaceArea+95%CI","CerebralVol+95%CI","AbsGI+95%CI","FoldingLength+95%CI","FoldingNumber+95%CI","Lambda+95%CI","Delta+95%CI","CrusVol_1_3+95%CI","CerebroCerebellar+95%CI","CerebellarCrus+95%CI","BrainVol+95%CI","CerebellumNormalized+95%CI","CerebrumNormalized+95%CI","CrusNormalized+95%CI"
"55",3.30705162830759,3.82681404395064,4.20454681200421,2.23824144145725,2.68249437564858,1.30889843961202,19.9455925660302,4.09419445462778,2.56753812868687,13.0024196329674,14.7925859885912,4.32722634283204,0.102050893697242,0.779797665232786,0.015328748707851,3.02926337373573,3.59796213493069,3.92348038975102,1.89377468408862,2.45334474750551,1.09467325301815,17.0943112951504,3.02671407449042,2.26850940865654,10.9194302116202,11.3442758786178,4.05659278627133,0.0895416616455122,0.720912373675258,0.0102379835856181,3.58483988287946,4.05566595297059,4.48561323425741,2.58270819882588,2.91164400379165,1.52312362620588,22.79687383691,5.16167483476513,2.86656684871719,15.0854090543145,18.2408960985646,4.59785989939276,0.114560125748971,0.838682956790314,0.0204195138300838
"56",3.28011059031039,3.80154275749065,4.17631490724035,2.20661254822908,2.65236337749883,1.28105570214238,20.4823853253626,3.98551564906251,2.54669749917128,13.0370753765071,14.7336811222566,4.2974489678172,0.102487179368356,0.781506328037639,0.015311188763602,2.99924123504485,3.57017098831376,3.89215591982136,1.85825706381314,2.42069801710825,1.06443665894443,17.5998116541208,2.90584156860265,2.24393401438813,10.9275315710987,11.2482067780118,4.02385050050544,0.0898238499881992,0.721987354591472,0.0101626756687069,3.56097994557592,4.03291452666753,4.46047389465934,2.55496803264502,2.88402873788941,1.49767474534034,23.3649589966044,5.06518972952238,2.84946098395443,15.1466191819156,18.2191554665015,4.57104743512895,0.115150508748512,0.841025301483806,0.020459701858497
"57",3.12496739005378,3.67422101520884,4.02273484279437,2.0877125289698,2.50405953320075,1.16088629565486,22.7751745825156,3.53785927874052,2.45653624928004,12.9918931861834,14.4773064271405,4.1369487070614,0.102986469969659,0.790079642497816,0.0150459147875924,2.81517656596834,3.41917232795148,3.70949194728762,1.70320375522676,2.24874469658809,0.921738620429196,19.5980024505113,2.34517597431039,2.1168234771697,10.6350682530711,10.6283646632577,3.83550203152557,0.0888750994030332,0.724569303667316,0.00931590074117169,3.43475821413922,3.9292697024662,4.33597773830113,2.47222130271283,2.75937436981341,1.40003397088053,25.9523467145199,4.73054258317065,2.79624902139038,15.3487181192957,18.3262481910233,4.43839538259724,0.117097840536285,0.855589981328316,0.0207759288340131
"58",3.31491008104572,3.84066067718714,4.21595149182134,2.26298431148546,2.70212922188113,1.32656944380993,19.3129999993026,4.2127266041942,2.55644578714171,12.8766434874006,14.5695943944147,4.34265954586491,0.100861286314847,0.7761206363426,0.0148164508698635,3.0227427360779,3.59993421260799,3.92028270167218,1.90105645683832,2.46107288491223,1.10130697191586,16.3136629124962,3.09109897039764,2.24290637865118,10.6995857836215,10.9672752018641,4.0580457788283,0.0878300121643163,0.71460665717007,0.00951486727968854,3.60707742601354,4.0813871417663,4.5116202819705,2.6249121661326,2.94318555885003,1.551831915704,22.3123370861091,5.33435423799075,2.86998519563224,15.0537011911798,18.1719135869652,4.62727331290152,0.113892560465377,0.83763461551513,0.0201180344600385
"59",3.60244150190538,4.09364690419424,4.51494468564622,2.52091948929448,2.97042257834578,1.54366786861247,15.9730612914318,5.31716853418885,2.80322905286954,12.529151036176,15.8011284578082,4.63733381551223,0.0983535339272838,0.776833473768851,0.0167109208505156,3.34679343476885,3.88388867532118,4.25765093555743,2.19727615217465,2.76083897344411,1.34578984890598,13.3663711502416,4.30877872994757,2.52068170423803,10.4013006874687,12.5415508460845,4.38919057671119,0.0854731308426312,0.71964542303132,0.0117930418935658,3.85808956904191,4.30340513306731,4.772238435735,2.84456282641431,3.18000618324744,1.74154588831897,18.579751432622,6.32555833843014,3.08577640150104,14.6570013848834,19.060706069532,4.88547705431328,0.111233937011937,0.834021524506382,0.0216287998074653
"60",3.15102409959624,3.58029305127849,3.9382163438828,1.9135059794033,2.45129339765421,1.22517605977859,22.1464545605825,2.5471991009312,2.67242072645559,16.8405536877799,14.7766856017986,4.08084881217463,0.124848348478832,0.737074349253172,0.0196659634147907,2.60201046741312,3.12761519267935,3.38194883024284,1.23849816956053,1.99777111522407,0.802329764807576,16.5040688037794,0.455566119573368,2.08564480707883,12.9143979046338,8.26231366776795,3.54646898588664,0.101874823045289,0.62711676258551,0.010211360936084,3.70003773177935,4.03297090987763,4.49448385752277,2.58851378924607,2.90481568008435,1.6480223547496,27.7888403173856,4.63883208228904,3.25919664583235,20.766709470926,21.2910575358292,4.61522863846261,0.147821873912375,0.847031935920835,0.0291205658934975
"61",3.17066023738561,3.56396758420182,3.93339651859856,1.84920841962891,2.43534439294686,1.22162076427569,22.7725702919247,2.25327777478349,2.69556843950071,17.8097772049313,14.6718262016995,4.08226622333713,0.130294368701995,0.727164731388048,0.0204676653653428,2.64798830648143,3.13304200379003,3.40388401834235,1.20615962480432,2.00363443612661,0.819048860847939,17.4016520872572,0.260474186846398,2.13717700865223,14.0611100671398,8.46122518459841,3.57352280092807,0.108333410854597,0.62217024482122,0.0114517822968888,3.69333216828979,3.9948931646136,4.46290901885477,2.4922572144535,2.8670543497671,1.62419266770345,28.1434884965922,4.24608136272058,3.25395987034918,21.5584443427228,20.8824272188005,4.59100964574619,0.152255326549393,0.832159217954876,0.0294835484337967
"62",3.09515674334071,3.45461029914028,3.81404049970248,1.70837118393872,2.30423877687341,1.14712146168925,25.5144428655362,1.621676911735,2.77929318729752,19.51408600126,15.5088466848915,3.96044293809176,0.142548859422248,0.727345847431223,0.0236787353798438,2.6767653634714,3.10981575711773,3.39041313356742,1.19242812536393,1.95888622818446,0.824628993791186,21.2171774444393,0.0222952996773975,2.32591857305174,16.4536920135573,10.4460628624656,3.55321639044395,0.124462009041472,0.641789062080044,0.0162448845149193,3.51354812321002,3.79940484116284,4.23766786583754,2.22431424251351,2.64959132556236,1.46961392958732,29.8117082866331,3.22105852379261,3.23266780154329,22.5744799889627,20.5716305073173,4.36766948573958,0.160635709803023,0.812902632782402,0.0311125862447682
"63",2.99222459349738,3.36557024516911,3.69701518897208,1.65870414578367,2.19382532445974,1.06706086387407,27.431464251332,1.38711312865793,2.81637590091426,20.078689576189,15.7677832934741,3.84419459497475,0.145217439866696,0.722360282134366,0.0249137483877547,2.57924314298693,3.02532618145824,3.27900009213433,1.14890119004224,1.85307060476397,0.748627422107267,23.1912434367358,-0.193781442460152,2.36644998590103,17.03164021874,10.7498393629303,3.44233111903469,0.127180892983241,0.637511581152393,0.0175181291164768,3.40520604400783,3.70581430887998,4.11503028580983,2.1685071015251,2.53458004415551,1.38549430564088,31.6716850659282,2.96800769977602,3.26630181592749,23.1257389336381,20.785727224018,4.24605807091481,0.163253986750151,0.807208983116339,0.0323093676590327
"64",2.71298112628993,3.16732516281805,3.42125833412991,1.61612960888641,1.97104372290967,0.963693681341123,29.7484085552528,1.03581324418873,2.81297336286227,20.035677575061,16.7044698353434,3.5581980348135,0.148450327963375,0.742678178710643,0.0263624297307945,2.3503581171443,2.86914544060995,3.05507162870505,1.16496367851099,1.672673930766,0.683399660675389,26.0346706839149,-0.366534412759831,2.40407057697674,17.1989057292496,12.1666360840733,3.20591022182722,0.131477585403304,0.665547806681903,0.0195139919258683,3.07560413543555,3.46550488502614,3.78744503955477,2.06729553926183,2.26941351505334,1.24398770200686,33.4621464265907,2.43816090113729,3.2218761487478,22.8724494208725,21.2423035866134,3.91048584779978,0.165423070523446,0.819808550739383,0.0332108675357207
"65",3.31217736710312,3.61096685194215,4.03690084010372,1.73871877997811,2.5013338486478,1.30468459272439,22.4241213209597,1.78888262654391,2.74137635971148,19.242721469246,15.4238868926244,4.17950144999421,0.144257492077391,0.740591581059573,0.02271697004392,2.93662377355891,3.30178258969147,3.65710836801781,1.27365088457806,2.19178504174447,1.01483969312864,18.5717485736556,0.345494668277276,2.32637126556484,16.4042446445081,10.794646723418,3.81423257043366,0.127355170631556,0.662166501474411,0.0158235075779965,3.68773096064733,3.92015111419284,4.41669331218963,2.20378667537816,2.81088265555113,1.59452949232014,26.2764940682638,3.23227058481055,3.15638145385812,22.0811982939838,20.0531270618308,4.54477032955476,0.161159813523225,0.819016660644734,0.0296104325098434
"66",3.35111249977372,3.65649990307148,4.0825436809829,1.79506897859567,2.5559268779707,1.33706675734195,21.0679041482878,2.14431405440546,2.70770041591101,18.9845754607943,14.5702312708499,4.23692775102625,0.140608091374546,0.726171899698975,0.021255056660287,3.00151208227606,3.368961504037,3.72941585277807,1.3603728796783,2.26817628995471,1.06691220875503,17.4863472166132,0.793655760037926,2.31462208686361,16.2633769044846,10.193062669946,3.89716572228642,0.124312923448246,0.651825310208918,0.0146596496420818,3.70071291727138,3.94403830210595,4.43567150918772,2.22976507751304,2.84367746598669,1.60722130592886,24.6494610799624,3.49497234877299,3.10077874495841,21.7057740171041,18.9473998717539,4.57668977976607,0.156903259300846,0.800518489189033,0.0278504636784921
"67",2.82685801044594,3.3250229040263,3.61594900369279,1.70115287369846,2.19032573510495,1.03390033646712,23.9160009772552,1.80510054553686,2.44969140777742,16.4945915783718,13.6040992659521,3.75704928830832,0.123659372935373,0.738213846886913,0.0178170651080566,2.27226109192429,2.86808897148306,3.05451993671813,1.01752806035819,1.73268043733426,0.606365148985531,18.2216899788892,-0.315630364557737,1.84800944619843,12.4335447099022,6.95986107235882,3.21764288554379,0.0998107551770117,0.625864877474319,0.00807352038697049,3.38145492896759,3.78195683656954,4.17737807066745,2.38477768703873,2.64797103287563,1.46143552394872,29.6103119756211,3.92583145563146,3.05137336935641,20.5556384468413,20.2483374595453,4.29645569107286,0.147507990693734,0.850562816299507,0.0275606098291426
