WilsonReederName;English Name;SpecimenID;Wikipedia Name;Hominoidea;Clade;CerebellarVol;SurfaceArea;CerebralVol;AbsGI;FoldingLength;FoldingNumber;Lambda;Delta;CrusVol_obs1;CrusVol_obs2;CrusVol_obs3;CrusVol_1_3;BodyMass;CerebroCerebellar;CerebellarCrus;CerebellarMass;CerebralMass;CrusMass;ROC;ROCCrus
Pongo_pygmaeus;Bornean orangutan;Orangutan_80bb;Orangutan;Ape;Hominoidea;4,41090088159110;4,64337505638853;5,26589819448745;2,807321;3,54588448447938;2,053078443483420;12,9615;6,035950;3,78397500341267;3,84502690463196;NA;3,78397500341267;1,7674675553735950;13,96377000811396;23,6088113463384;2,64343332621750;3,49843063911386;2,01650744803908;4,29394414933196;30,9051498771341
Macaca_mulatta;Rhesus monkey;MacacaMulatta_32198;Rhesus_macaque;Nonape;Papionini;4,03418207734438;4,41536016494432;4,89032315004880;2,955702;3,31049772408462;1,949390006644913;12,6009;6,430530;NA;NA;NA;NA;0,8320616145907270;13,92704334657366;NA;3,20212046275365;4,05826153545808;NA;NA;NA
Macaca_mulatta;Rhesus monkey;MacacaMulatta_32199;Rhesus_macaque;Nonape;Papionini;4,03208462901083;4,41981233183804;4,90969364658815;2,898672;3,30276407809895;1,832508912706236;13,2738;6,456350;NA;NA;NA;NA;0,8320616145907270;13,25534337384959;NA;3,20002301442010;4,07763203199742;NA;NA;NA
Macaca_mulatta;Rhesus monkey;MacacaMulatta_32201;Rhesus_macaque;Nonape;Papionini;4,02743620235423;4,39123543580054;4,86074515393543;2,925867;3,28577853986537;1,812913356642855;12,7726;6,362140;NA;NA;NA;NA;0,8320616145907270;14,67881673740492;NA;3,19537458776350;4,02868353934471;NA;NA;NA
Macaca_mulatta;Rhesus monkey;MacacaMulatta_32203;Rhesus_macaque;Nonape;Papionini;4,01112616998976;4,39196242347810;4,87025128828068;2,888312;3,27598879231591;1,819543935541869;13,2848;6,418520;NA;NA;NA;NA;0,8320616145907270;13,83167837119889;NA;3,17906455539903;4,03818967368995;NA;NA;NA
Macaca_mulatta;Rhesus monkey;MacacaMulatta_mm01;Rhesus_macaque;Nonape;Papionini;3,95360260857914;4,41417736949071;4,89704259955892;2,917415;3,31544126159266;1,832508912706236;12,6554;6,224960;NA;NA;NA;NA;0,8320616145907270;11,39095166473897;NA;3,12154099398842;4,06498098496819;NA;NA;NA
Pan_troglodytes_troglodytes;Central chimpanzee;Chimp_Abby_Yerkes;Chimpanzee;Ape;Hominoidea;4,75929003302430;4,87768537041270;5,49963734549337;3,363383;3,71979412764175;2,322219294733919;12,4130;8,177870;NA;NA;4,24047436346788;4,24047436346788;1,7222224639697303;18,18246195519621;30,2819843342037;3,03706756905457;3,77741488152364;2,51825189949815;4,60263505062378;43,4349486929818
Pan_troglodytes_troglodytes;Central chimpanzee;Chimp_Amanda_Yerkes;Chimpanzee;Ape;Hominoidea;4,70138663140850;4,85945579284038;5,48495385875766;3,298646;3,69910086673018;2,278753600952829;12,9958;7,968290;NA;NA;4,24239233137574;4,24239233137574;1,7222224639697303;16,46011149525411;34,7540722766960;2,97916416743877;3,76273139478793;2,52016986740601;4,51594004209332;53,2662703856119
Pan_troglodytes_troglodytes;Central chimpanzee;Chimp_Artemus_Yerkes;Chimpanzee;Ape;Hominoidea;4,68029017759513;4,82982777670683;5,41645579406867;3,422734;3,66387697595400;2,281033367247728;12,6145;8,346580;NA;NA;4,15354048643802;4,15354048643802;1,7222224639697303;18,35838120276920;29,7337926714688;2,95806771362540;3,69423333009894;2,43131802246829;4,52703669039316;42,3159208415047
Pan_troglodytes_troglodytes;Central chimpanzee;Chimp_Arthur_Yerkes;Chimpanzee;Ape;Hominoidea;4,76775678098121;4,82306382755320;5,44915467903835;3,204866;3,66931293004930;2,264817823009536;12,9881;7,753860;NA;NA;4,25784650159116;4,25784650159116;1,7222224639697303;20,82581959381813;30,9093392055445;3,04553431701148;3,72693221506862;2,53562403762142;4,60717612734890;44,7373622572516
